soccode, level1, level2, level3, level4, fullcode, title, description
37-2011,11.34,15.11,18.87,22.64,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners","Keep buildings in clean and orderly condition. Perform heavy cleaning duties, such as cleaning floors, shampooing rugs, washing walls and glass, and removing rubbish. Duties may include tending furnace and boiler, performing routine maintenance activities, notifying management of need for repairs, and cleaning snow or debris from sidewalk."
37-2012,11.31,13.42,15.52,17.63,37-2012.00,Maids and Housekeeping Cleaners,"Perform any combination of light cleaning duties to maintain private households or commercial establishments, such as hotels and hospitals, in a clean and orderly manner. Duties may include making beds, replenishing linens, cleaning rooms and halls, and vacuuming."
37-2019,13.92,18.82,23.73,28.63,37-2019.00,"Building Cleaning Workers, All Other",All building cleaning workers not listed separately.
37-2021,14.81,20.90,26.98,33.07,37-2021.00,Pest Control Workers,Apply or release chemical solutions or toxic gases and set traps to kill or remove pests and vermin that infest buildings and surrounding areas.
37-3011,13.84,16.43,19.03,21.62,37-3011.00,Landscaping and Groundskeeping Workers,"Landscape or maintain grounds of property using hand or power tools or equipment. Workers typically perform a variety of tasks, which may include any combination of the following: sod laying, mowing, trimming, planting, watering, fertilizing, digging, raking, sprinkler installation, and installation of mortarless segmental concrete masonry wall units."
37-3012,17.77,22.35,26.92,31.50,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or botanical crops. Usually requires specific training and State or Federal certification."
37-3013,13.75,18.88,24.02,29.15,37-3013.00,Tree Trimmers and Pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts."
37-3019,13.66,19.25,24.84,30.43,37-3019.00,"Grounds Maintenance Workers, All Other",All grounds maintenance workers not listed separately.
39-1011,22.08,28.02,33.97,39.91,39-1011.00,Gaming Supervisors,Supervise and coordinate activities of workers in assigned gaming areas. Circulate among tables and observe operations. Ensure that stations and games are covered for each shift. May explain and interpret operating rules of house to patrons. May plan and organize activities and services for guests in hotels/casinos. May address service complaints.
39-1012,22.08,28.02,33.97,39.91,39-1012.00,Slot Supervisors,Supervise and coordinate activities of slot department workers to provide service to patrons. Handle and settle complaints of players. Verify and pay off jackpots. Reset slot machines after payoffs. Make repairs or adjustments to slot machines or recommend removal of slot machines for repair. Report hazards and enforce safety rules.
39-1021,15.95,20.89,25.83,30.77,39-1021.01,Spa Managers,"Plan, direct, or coordinate activities of a spa facility. Coordinate programs, schedule and direct staff, and oversee financial activities."
39-1021,15.95,20.89,25.83,30.77,39-1021.00,First-Line Supervisors of Personal Service Workers,"Directly supervise and coordinate activities of personal service workers, such as flight attendants, hairdressers, or caddies."
39-2011,13.87,23.44,33.00,42.57,39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or assisting persons with disabilities. Accustom animals to human voice and contact; and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team."
39-2021,11.45,14.34,17.23,20.12,39-2021.00,Nonfarm Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise care for pets and other nonfarm animals, such as dogs, cats, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks."
39-3011,9.19,16.07,22.94,29.82,39-3011.00,Gaming Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gaming equipment. Distribute winnings or collect players money or chips. May compare the houses hand against players hands."
39-3012,11.41,17.00,22.58,28.17,39-3012.00,Gaming and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number generating equipment and announce the numbers for patrons. Receive, verify, and record patrons wagers. Scan and process winning tickets presented by patrons and payout winnings for those wagers."
39-3019,14.03,22.04,30.05,38.06,39-3019.00,"Gaming Service Workers, All Other",All gaming service workers not listed separately.
39-3021,11.30,16.28,21.26,26.24,39-3021.00,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.
39-3031,11.24,12.07,12.91,13.74,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and locating such facilities as rest rooms and telephones."
39-3091,10.27,12.86,15.44,18.03,39-3091.00,Amusement and Recreation Attendants,"Perform variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides."
39-3092,17.40,33.78,50.16,66.54,39-3092.00,Costume Attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances."
39-3093,11.33,12.83,14.33,15.83,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms."
39-3099,11.38,20.09,28.81,37.52,39-3099.00,"Entertainment Attendants and Related Workers, All Other",All entertainment attendants and related workers not listed separately.
39-4011,21.99,38.70,55.41,72.12,39-4011.00,Embalmers,Prepare bodies for interment in conformity with legal requirements.
39-4021,11.25,16.63,22.01,27.39,39-4021.00,Funeral Attendants,"Perform variety of tasks during funeral, such as placing casket in parlor or chapel prior to service; arranging floral offerings or lights around casket; directing or escorting mourners; closing casket; and issuing and storing funeral equipment."
39-4031,27.75,29.87,31.98,34.10,39-4031.00,"Morticians, Undertakers, and Funeral Directors","Perform various tasks to arrange and direct funeral services, such as coordinating transportation of body to mortuary, interviewing family or other authorized person to arrange details, selecting pallbearers, aiding with the selection of officials for religious rites, and providing transportation for mourners."
39-5011,13.02,16.71,20.41,24.10,39-5011.00,Barbers,"Provide barbering services, such as cutting, trimming, shampooing, and styling hair, trimming beards, or giving shaves."
39-5012,11.22,18.43,25.63,32.84,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists","Provide beauty services, such as shampooing, cutting, coloring, and styling hair, and massaging and treating scalp. May apply makeup, dress wigs, perform hair removal, and provide nail and skin care services."
39-5091,35.49,38.81,42.13,45.45,39-5091.00,"Makeup Artists, Theatrical and Performance","Apply makeup to performers to reflect period, setting, and situation of their role."
39-5092,10.85,15.63,20.41,25.19,39-5092.00,Manicurists and Pedicurists,Clean and shape customers fingernails and toenails. May polish or decorate nails.
39-5093,11.31,13.09,14.87,16.65,39-5093.00,Shampooers,Shampoo and rinse customers hair.
39-5094,15.50,21.33,27.16,32.99,39-5094.00,Skincare Specialists,Provide skincare treatments to face and body to enhance an individuals appearance. Includes electrologists and laser hair removal specialists.
